"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.24175968451801e-15,2.99925179278519,0.363,0.188,2.7725279053554e-11,"7","Jpx"
1.53299747083802e-14,2.51021633572667,0.333,0.132,4.59899241251406e-11,"7","Chst9"
1.66446062657274e-14,0.99232287219539,0.341,0.236,4.99338187971821e-11,"7","Hace1"
2.36510955404237e-14,1.44477730625023,0.441,0.311,7.0953286621271e-11,"7","Arid5b"
2.44994649045071e-14,2.84311561113909,0.404,0.191,7.34983947135212e-11,"7","4930556J24Rik"
6.48699575390598e-14,2.65798366497064,0.452,0.217,1.94609872617179e-10,"7","4930595D18Rik"
6.97303765734721e-14,0.98903160262009,0.407,0.169,2.09191129720416e-10,"7","Gm44759"
2.48475668269897e-13,5.06434780054463,0.385,0.217,7.45427004809691e-10,"7","9130015G15Rik"
5.27929646152192e-13,2.06911385157113,0.381,0.118,1.58378893845658e-09,"7","Scpep1os"
5.41383490827853e-13,1.73570023929955,0.4,0.087,1.62415047248356e-09,"7","Gm50368"
1.03403396712381e-12,2.56131762222184,0.396,0.158,3.10210190137143e-09,"7","Gm7480"
1.04180850442681e-12,4.98678524908553,0.556,0.329,3.12542551328042e-09,"7","Nr6a1"
1.2698640019226e-12,3.45350659490374,0.389,0.183,3.80959200576779e-09,"7","Gm11713"
2.0611072381193e-12,2.53106661447589,0.196,0.287,6.1833217143579e-09,"7","Tgfa"
6.05555326454775e-12,3.76070499058156,0.374,0.122,1.81666597936432e-08,"7","Traf3ip2"
9.69253333449097e-12,1.89915159166314,0.415,0.194,2.90776000034729e-08,"7","Gm21057"
1.05793212368829e-11,0.684462247502875,0.352,0.216,3.17379637106488e-08,"7","Ppp1r13b"
1.83312910518836e-11,1.26662444836976,0.537,0.243,5.49938731556509e-08,"7","Gm26827"
1.84842392411703e-11,0.957123698355927,0.381,0.134,5.54527177235109e-08,"7","Gm47371"
3.19270780387593e-11,2.39019570166081,0.404,0.173,9.57812341162778e-08,"7","Smyd1"
4.15606905654364e-11,2.04086699727715,0.385,0.238,1.24682071696309e-07,"7","Hmgxb3"
4.34844660303026e-11,1.98201925505723,0.337,0.204,1.30453398090908e-07,"7","Eif2s3y"
6.15169283132772e-11,6.03481454146841,0.404,0.16,1.84550784939832e-07,"7","Gm42726"
1.14711536152055e-10,1.33182101541282,0.381,0.142,3.44134608456164e-07,"7","Gm36992"
1.36349386311445e-10,1.64107970337989,0.422,0.3,4.09048158934334e-07,"7","Chka"
3.30046076230354e-10,2.86327356100201,0.289,0.127,9.90138228691062e-07,"7","Ptger4"
3.33461418454051e-10,2.97034344469488,0.456,0.304,1.00038425536215e-06,"7","Ptprm"
3.90820896250452e-10,4.36336572536791,0.293,0.185,1.17246268875135e-06,"7","Gm31763"
5.96373157745706e-10,1.89383780479483,0.311,0.169,1.78911947323712e-06,"7","Mlh3"
1.23971626914538e-09,4.15900304958713,0.37,0.127,3.71914880743614e-06,"7","Gm17036"
1.24006290079327e-09,1.75937880889864,0.407,0.243,3.72018870237981e-06,"7","1500004A13Rik"
1.35545092997844e-09,3.49413935873414,0.33,0.244,4.06635278993533e-06,"7","Ccnh"
7.5917129552054e-09,2.20079007263487,0.4,0.149,2.27751388656162e-05,"7","Adhfe1"
7.79182394120469e-09,1.77025596576991,0.289,0.122,2.33754718236141e-05,"7","Gm48228"
9.90554909211944e-09,2.75402662146407,0.363,0.144,2.97166472763583e-05,"7","Tulp2"
1.9782290958315e-08,2.4717550412619,0.326,0.124,5.93468728749449e-05,"7","Htr2b"
3.58989728003295e-08,1.84644340976944,0.341,0.098,0.000107696918400988,"7","Trim43c"
3.85476831413508e-08,0.803985097188408,0.396,0.254,0.000115643049424052,"7","Vwa8"
4.0276602144285e-08,1.41196934617894,0.404,0.184,0.000120829806432855,"7","Gm13269"
4.42084721764691e-08,2.99763111727268,0.344,0.107,0.000132625416529407,"7","Gm26854"
4.92600243125334e-08,3.76660883896905,0.389,0.249,0.0001477800729376,"7","Maml1"
5.05058273968417e-08,1.00382609637624,0.485,0.361,0.000151517482190525,"7","Ier2"
1.15154543176673e-07,2.47349006426843,0.307,0.186,0.000345463629530019,"7","Krr1"
1.19280072071671e-07,2.05033232013802,0.267,0.144,0.000357840216215014,"7","Gm26672"
4.86622960320187e-07,1.04302987698853,0.281,0.192,0.00145986888096056,"7","Cep162"
5.17275463935019e-07,1.66706392978708,0.385,0.147,0.00155182639180506,"7","Angpt2"
5.76926367837869e-07,4.34418119068609,0.241,0.253,0.00173077910351361,"7","Nudt4"
6.28251730654539e-07,0.964160948909559,0.33,0.154,0.00188475519196362,"7","Ppm1e"
1.07422211769936e-06,1.2472270277493,0.285,0.147,0.00322266635309807,"7","Gm5127"
1.45814267291678e-06,0.883022603087825,0.352,0.257,0.00437442801875035,"7","Asb2"
1.64186293612801e-06,0.587035095407939,0.352,0.289,0.00492558880838404,"7","Fyco1"
1.24172557811683e-05,1.66308593440169,0.415,0.328,0.037251767343505,"7","Lztfl1"
1.3076147405712e-05,3.77268992586261,0.326,0.156,0.039228442217136,"7","Rec114"
2.16722774966668e-160,10.9010525390476,1,0.011,6.50168324900004e-157,"8","Pcdh15"
5.99672403730513e-160,9.22932136829334,1,0.021,1.79901721119154e-156,"8","Cadm2"
4.06786294111222e-159,10.0107990536174,0.992,0.025,1.22035888233367e-155,"8","Dmd"
7.93609343438014e-159,8.36511904729574,0.996,0.025,2.38082803031404e-155,"8","Syt1"
1.3061881481886e-158,18.7594525216551,0.968,0.005,3.9185644445658e-155,"8","Ush2a"
1.58795110272851e-158,10.1740907097786,0.996,0.019,4.76385330818552e-155,"8","Hcn1"
9.89871752533982e-158,9.10431580226883,0.98,0.022,2.96961525760195e-154,"8","Ppp2r2b"
9.02461102869e-157,10.0844493756796,0.988,0.021,2.707383308607e-153,"8","Pex5l"
8.48248966321621e-155,11.0174411670588,0.984,0.023,2.54474689896486e-151,"8","Rims2"
1.22601087235224e-153,12.3147057434093,0.948,0.01,3.67803261705672e-150,"8","Rgs20"
4.43144015179978e-153,10.4426192628714,0.948,0.017,1.32943204553993e-149,"8","Wdr17"
4.63869869384259e-153,13.0303288525558,0.901,0.004,1.39160960815278e-149,"8","Gm26954"
1.18509075373573e-152,9.57399426736398,0.933,0.024,3.55527226120719e-149,"8","Abca4"
4.18265279003583e-152,5.53250527072835,1,0.104,1.25479583701075e-148,"8","Sag"
5.13717139845197e-152,16.1294892331796,0.988,0.327,1.54115141953559e-148,"8","March1"
1.41317029677845e-150,6.12060398806387,0.972,0.045,4.23951089033534e-147,"8","Rp1"
1.83388704398037e-150,14.8519487363139,0.929,0.007,5.5016611319411e-147,"8","Tmem108"
5.78211173977713e-149,15.2265212507931,0.893,0.005,1.73463352193314e-145,"8","Mir124a-1hg"
9.773557789623e-149,11.1225529465078,0.913,0.012,2.9320673368869e-145,"8","Dpf3"
2.14131356073828e-148,7.14237893774853,0.933,0.037,6.42394068221484e-145,"8","Pde6a"
2.01523149715813e-147,8.29646842165543,0.905,0.023,6.04569449147439e-144,"8","Prom1"
7.7004118070016e-147,8.27261342829133,0.933,0.055,2.31012354210048e-143,"8","Sgip1"
3.15756457283784e-146,12.9561682851849,0.845,0.006,9.47269371851352e-143,"8","Mak"
2.94429063196995e-144,10.7790729622686,0.873,0.023,8.83287189590986e-141,"8","Mir124-2hg"
4.58599483679504e-144,5.64457027656574,0.964,0.071,1.37579845103851e-140,"8","Prph2"
9.47001886882336e-144,16.0375964995874,0.968,0.089,2.84100566064701e-140,"8","Rpgrip1"
1.35950560822837e-143,11.4824140060489,0.873,0.008,4.07851682468511e-140,"8","Ccser1"
1.42164724555802e-143,19.956568385353,0.841,0.007,4.26494173667407e-140,"8","Sntg2"
8.23772399111298e-143,8.89995814690976,0.873,0.007,2.47131719733389e-139,"8","Grm8"
3.48262334531269e-142,11.5912094992606,0.833,0.012,1.04478700359381e-138,"8","Esrrb"
3.69950278448676e-142,5.74326877834067,0.929,0.044,1.10985083534603e-138,"8","Kcnb1"
1.01091425465623e-141,10.0549728794045,0.873,0.021,3.03274276396868e-138,"8","Thrb"
2.89188003892493e-141,9.81385999000584,0.897,0.042,8.67564011677478e-138,"8","Unc13b"
1.7224652953424e-140,5.31841974110629,0.984,0.172,5.16739588602719e-137,"8","Rho"
1.40424106688188e-139,7.94309411440985,0.853,0.021,4.21272320064563e-136,"8","Negr1"
3.66642600737635e-139,10.8804767869302,0.873,0.019,1.0999278022129e-135,"8","Lhfpl3"
5.71569625678135e-139,11.2456995013176,0.857,0.015,1.71470887703441e-135,"8","Dpysl3"
6.13203928450504e-139,9.88291420356378,0.825,0.013,1.83961178535151e-135,"8","Cacna2d4"
8.35316777791863e-139,8.88027473531077,0.79,0.006,2.50595033337559e-135,"8","Amph"
1.1309332446471e-138,7.85483131432147,0.885,0.025,3.39279973394131e-135,"8","Pclo"
1.09486916614698e-137,4.53105223131269,0.948,0.094,3.28460749844094e-134,"8","Pdc"
1.25084878648017e-137,13.2247080364545,0.881,0.015,3.75254635944051e-134,"8","Otx2os1"
9.61011083177999e-137,8.99387459134672,0.806,0.005,2.883033249534e-133,"8","Erc2"
1.05900090878991e-136,5.24912256302336,0.857,0.026,3.17700272636973e-133,"8","Fabp12"
1.32561313861321e-136,3.18218843672602,0.833,0.018,3.97683941583962e-133,"8","Pcbp3"
1.3713205032599e-136,9.01891212450758,0.893,0.045,4.11396150977971e-133,"8","Gnb5"
3.51750410564511e-136,11.324978297602,0.865,0.022,1.05525123169353e-132,"8","Adgrv1"
4.41283277483055e-136,5.28663136194655,0.893,0.042,1.32384983244916e-132,"8","Cnga1"
4.81540236201248e-136,8.84021697423051,0.853,0.019,1.44462070860375e-132,"8","Dnm3"
6.28704263858151e-136,7.15731585373345,0.837,0.025,1.88611279157445e-132,"8","Mpp4"
2.59116482011705e-135,10.9298214735946,0.806,0.005,7.77349446035115e-132,"8","Gm44196"
4.95829740716074e-135,7.9810695460324,0.825,0.021,1.48748922214822e-131,"8","Ncam1"
7.05120621234654e-135,7.04818953154052,0.857,0.019,2.11536186370396e-131,"8","Impg1"
1.05165388788913e-134,11.7207654087246,0.829,0.008,3.1549616636674e-131,"8","Pla2r1"
1.09390379697333e-134,8.5186121022465,0.79,0.01,3.28171139091998e-131,"8","Snap91"
3.43931239698606e-134,12.5319501410622,0.901,0.011,1.03179371909582e-130,"8","Pdzph1"
8.22245459832163e-134,8.23781306175465,0.917,0.134,2.46673637949649e-130,"8","Pcmtd2"
9.67162474413521e-134,10.8454175106718,0.837,0.042,2.90148742324056e-130,"8","Casz1"
1.234661976373e-133,11.627433386049,0.964,0.272,3.70398592911902e-130,"8","Kif1b"
1.39466667467215e-133,16.4576587133272,0.817,0.015,4.18400002401644e-130,"8","Egflam"
4.47372901401695e-133,4.66274663263719,0.833,0.029,1.34211870420508e-129,"8","Slc17a7"
5.60866631154552e-133,3.67306991833794,0.893,0.048,1.68259989346366e-129,"8","Tulp1"
1.78014229710649e-132,15.3397291040454,0.829,0.022,5.34042689131946e-129,"8","Samd11"
4.87470408662505e-132,2.87487231492682,0.964,0.197,1.46241122598752e-128,"8","Gnb1"
5.19648811375612e-132,7.22531798222298,0.873,0.036,1.55894643412684e-128,"8","Cngb1"
1.35302757924888e-131,13.1868916706691,0.81,0.017,4.05908273774664e-128,"8","Arhgef26"
1.72049985514944e-131,10.9620911684908,0.817,0.003,5.16149956544831e-128,"8","Prkd1"
6.82038278376023e-131,5.75139566763418,0.925,0.044,2.04611483512807e-127,"8","Pde6b"
9.87628104786113e-131,4.79754746290496,0.869,0.043,2.96288431435834e-127,"8","Rs1"
1.65898685585306e-130,8.15313288251335,0.817,0.022,4.97696056755919e-127,"8","Macrod2"
1.7970622360836e-130,7.90604575559748,0.817,0.024,5.39118670825079e-127,"8","Rorb"
1.8353960860462e-130,15.4734429162912,0.754,0.01,5.50618825813861e-127,"8","Pitpnm3"
4.82130931556837e-130,5.84714407495415,0.841,0.039,1.44639279467051e-126,"8","Map1b"
1.54148386740422e-129,9.48292123215287,0.853,0.017,4.62445160221267e-126,"8","Magi2"
4.7113605703697e-129,11.3903069260569,0.845,0.073,1.41340817111091e-125,"8","Zdhhc2"
1.12443123620839e-128,3.8839772416337,0.889,0.066,3.37329370862518e-125,"8","Guca1b"
2.141678520366e-128,6.46982546088016,0.829,0.033,6.425035561098e-125,"8","Cplx4"
2.83242874275524e-128,9.7189876376555,0.825,0.032,8.49728622826571e-125,"8","Gm45716"
5.80548834347561e-128,6.43879092291366,0.798,0.023,1.74164650304268e-124,"8","Snap25"
2.7662402434611e-127,8.0202344932,0.786,0.007,8.29872073038331e-124,"8","Ank3"
3.47249105909843e-127,22.762726742272,0.742,0.014,1.04174731772953e-123,"8","Adamts3"
5.17600506548433e-127,28.159710401988,0.718,0.008,1.5528015196453e-123,"8","Frmpd2"
8.36885901630657e-127,8.48271712993766,0.762,0.022,2.51065770489197e-123,"8","Ankrd33b"
1.69994967362826e-126,4.8725201116703,0.802,0.032,5.09984902088479e-123,"8","Fam169a"
1.5688023445635e-125,7.15617399170468,0.734,0.022,4.70640703369049e-122,"8","Crx"
1.19650730388861e-124,6.70400945209023,0.754,0.021,3.58952191166582e-121,"8","Neurod1"
3.24509350757892e-124,9.01076589435553,0.798,0.028,9.73528052273675e-121,"8","Bicdl1"
8.57243772528103e-124,9.78668583225698,0.687,0.007,2.57173131758431e-120,"8","Mpdz"
1.95516650740641e-123,7.96185264491272,0.722,0.012,5.86549952221922e-120,"8","Sh3gl2"
7.67398733181289e-123,8.433381662171,0.881,0.142,2.30219619954387e-119,"8","Glmn"
7.92857099561981e-123,2.70844039774528,0.873,0.084,2.37857129868594e-119,"8","Gnat1"
1.32779496729184e-122,9.97498050856908,0.702,0.01,3.98338490187552e-119,"8","Ano2"
2.16933618522303e-122,8.34084212441075,0.706,0.016,6.50800855566908e-119,"8","Akap6"
2.67046210191749e-121,6.84657338072013,0.762,0.028,8.01138630575248e-118,"8","Impg2"
2.82793150447887e-121,9.01811893911979,0.742,0.02,8.48379451343662e-118,"8","Osbp2"
3.81504948974962e-121,4.07076811246382,0.766,0.032,1.14451484692489e-117,"8","Aipl1"
7.71949384206429e-121,11.2577396486073,0.77,0.034,2.31584815261929e-117,"8","Gpm6b"
1.23595567988139e-120,21.5449219742777,0.69,0.012,3.70786703964416e-117,"8","Gm17057"
7.35495519522684e-120,5.72594054408137,0.948,0.252,2.20648655856805e-116,"8","Atxn1"
1.02385537084069e-119,14.4471159967906,0.837,0.07,3.07156611252206e-116,"8","Rasgrf2"
1.03274934403693e-119,16.598592694595,0.671,0.005,3.09824803211079e-116,"8","Kank1"
1.9093750383576e-119,9.34049299450645,0.734,0.01,5.7281251150728e-116,"8","Meis2"
2.00009515477932e-119,6.53327284088958,0.738,0.02,6.00028546433797e-116,"8","Hook1"
2.32631148274045e-119,8.11112952148104,0.714,0.012,6.97893444822135e-116,"8","Nfasc"
6.36737354460353e-119,8.64828847580785,0.702,0.029,1.91021206338106e-115,"8","Klhl29"
9.01244932678996e-119,8.58933613066245,0.71,0.021,2.70373479803699e-115,"8","Fsd1l"
1.5215132448491e-117,4.51082537138229,0.964,0.334,4.5645397345473e-114,"8","Cacnb2"
2.16917688192639e-117,9.44044753575008,0.742,0.029,6.50753064577918e-114,"8","Stk39"
6.80561059925596e-117,2.39945764788385,0.873,0.091,2.04168317977679e-113,"8","Rom1"
8.8171229761454e-117,5.2908154525955,0.774,0.035,2.64513689284362e-113,"8","Rdh12"
2.28636783638835e-116,10.2229941186248,0.718,0.02,6.85910350916505e-113,"8","Gucy2f"
6.84627590337504e-116,9.2215724040067,0.841,0.009,2.05388277101251e-112,"8","Ntm"
1.16795282384043e-115,6.05598564711278,0.794,0.054,3.50385847152129e-112,"8","Fam57b"
1.35037555823725e-115,7.99925045758634,0.762,0.054,4.05112667471174e-112,"8","Fam161a"
2.44028864899923e-115,8.98984544810782,0.702,0.023,7.32086594699768e-112,"8","Nt5e"
2.86908023893195e-115,16.4575656795783,0.75,0.048,8.60724071679584e-112,"8","Zfp536"
9.02342124754245e-115,7.87410875125314,0.742,0.016,2.70702637426273e-111,"8","Map2"
2.31143750660524e-114,12.7107819532465,0.679,0.015,6.93431251981571e-111,"8","Msi1"
8.60111592183079e-114,11.7884603790248,0.913,0.274,2.58033477654924e-110,"8","Epb41"
1.49319051763621e-113,9.47924644934109,0.683,0.004,4.47957155290864e-110,"8","Gulp1"
1.88926569638199e-113,15.2386107867082,0.806,0.096,5.66779708914597e-110,"8","Pde8b"
2.20429381971922e-113,19.1403694047902,0.635,0.018,6.61288145915766e-110,"8","Cerkl"
5.73898919552191e-113,7.68555111359409,0.655,0.025,1.72169675865657e-109,"8","Gpsm2"
7.01482214847302e-113,7.10856830080636,0.635,0.009,2.10444664454191e-109,"8","Otx2"
5.3202908309738e-112,10.9068805232665,0.655,0.015,1.59608724929214e-108,"8","Adcy1"
6.03296598643452e-112,7.31922438461904,0.663,0.011,1.80988979593036e-108,"8","Mtcl1"
6.58159994233211e-112,4.44857239219173,0.631,0.02,1.97447998269963e-108,"8","Nxnl1"
9.57753020029761e-112,7.62560233050288,0.623,0.008,2.87325906008928e-108,"8","Dnajc6"
1.47301989049038e-111,10.2099426911828,0.683,0.033,4.41905967147115e-108,"8","Ahr"
2.2171757891032e-111,5.06123710726659,0.75,0.007,6.65152736730959e-108,"8","Ppfia2"
2.97309937229487e-111,8.36977779424235,0.806,0.062,8.9192981168846e-108,"8","Phactr1"
4.38663261496731e-111,11.2399900416424,0.679,0.026,1.31598978449019e-107,"8","Mpped2"
5.94902547924827e-110,19.6161302747037,0.718,0.017,1.78470764377448e-106,"8","Gm20139"
1.48411594129614e-109,5.6987551855408,0.607,0.006,4.45234782388841e-106,"8","Zfp462"
4.35624740620758e-109,7.67930156651562,0.746,0.061,1.30687422186228e-105,"8","Map7"
1.08093683754035e-108,5.21607983212515,0.714,0.028,3.24281051262106e-105,"8","Nr2e3"
1.30886461119588e-108,2.36067957585716,0.718,0.036,3.92659383358765e-105,"8","Rtbdn"
2.44125820240047e-108,10.3869667301758,0.619,0.014,7.3237746072014e-105,"8","A930006I01Rik"
1.41237999792703e-107,6.57057771418641,0.603,0.01,4.23713999378108e-104,"8","Igsf11"
3.12793161908229e-107,8.95518069560035,0.821,0.12,9.38379485724687e-104,"8","Herc3"
3.35415939018878e-107,9.83893976730571,0.81,0.015,1.00624781705663e-103,"8","Pdzd2"
6.73155063559875e-107,4.67600402313617,0.833,0.035,2.01946519067963e-103,"8","Rgs9"
1.32550112687155e-106,7.93696573272308,0.786,0.101,3.97650338061466e-103,"8","Ahi1"
2.6921905563621e-106,1.22704677794767,0.758,0.109,8.07657166908631e-103,"8","Slc24a1"
4.71998865865944e-106,10.8975049328978,0.639,0.029,1.41599659759783e-102,"8","Rgs9bp"
5.89031682035017e-106,12.288218860084,0.821,0.132,1.76709504610505e-102,"8","Cep164"
6.14077761633988e-106,7.52359431085585,0.599,0.012,1.84223328490196e-102,"8","Dcc"
8.99550778165073e-106,15.6511142666638,0.75,0.069,2.69865233449522e-102,"8","Pacrg"
1.63156564658398e-105,10.7452955218408,0.587,0.015,4.89469693975195e-102,"8","Gm48236"
1.85598728396729e-105,2.59372678034939,0.817,0.1,5.56796185190188e-102,"8","Pde6g"
6.42003021085164e-105,21.057410369373,0.615,0.015,1.92600906325549e-101,"8","Grb10"
8.71387103925407e-105,31.0770625810512,0.591,0.013,2.61416131177622e-101,"8","5430419D17Rik"
1.24916384024765e-104,6.72908185153375,0.853,0.143,3.74749152074294e-101,"8","Cep290"
1.68639897415728e-104,3.56845018630502,0.702,0.049,5.05919692247184e-101,"8","Nrl"
1.3680926730225e-103,23.7987161000053,0.591,0.012,4.1042780190675e-100,"8","Crxos"
5.96771214764525e-103,17.1341494131211,0.659,0.01,1.79031364429357e-99,"8","Gm32442"
1.24651162764207e-102,5.27666598927028,0.683,0.048,3.73953488292622e-99,"8","Dgke"
1.26617202900355e-102,13.5612433318337,0.774,0.013,3.79851608701064e-99,"8","Fhod3"
3.88850985846552e-102,3.30172304607097,0.837,0.158,1.16655295753966e-98,"8","Gngt1"
5.89450192417645e-102,7.3086588611477,0.905,0.286,1.76835057725293e-98,"8","Msi2"
3.44050529785296e-101,9.57760429382201,0.746,0.011,1.03215158935589e-97,"8","Pak7"
6.26908265731773e-101,19.0193881887696,0.635,0,1.88072479719532e-97,"8","Slc22a29"
7.54780826038895e-101,2.852168792878,0.865,0.195,2.26434247811668e-97,"8","Agpat3"
1.01289239456282e-100,7.00008971719771,0.786,0.117,3.03867718368846e-97,"8","Sntb2"
1.16922643697366e-100,5.51282936295025,0.702,0.023,3.50767931092099e-97,"8","Grk1"
1.5097652837757e-100,4.07835624505231,0.663,0.046,4.5292958513271e-97,"8","Cabp4"
1.67222929341243e-100,10.6851872487707,0.615,0.027,5.01668788023729e-97,"8","Crppa"
2.17525381977098e-100,9.16118114356098,0.766,0.1,6.52576145931294e-97,"8","Iqsec1"
3.43792919294674e-100,2.99797579803432,0.615,0.028,1.03137875788402e-96,"8","Atp1b2"
4.79780008082772e-100,5.65027795820989,0.639,0.036,1.43934002424832e-96,"8","Gucy2e"
7.77854215166814e-100,6.29837600870643,0.786,0.11,2.33356264550044e-96,"8","Eml5"
1.16456950997179e-99,2.01118857037569,0.69,0.039,3.49370852991537e-96,"8","Rbp3"
1.65444808424042e-99,10.2307420474685,0.734,0.078,4.96334425272127e-96,"8","Dlg4"
5.55530001021947e-99,13.0825601861794,0.758,0.083,1.66659000306584e-95,"8","Pfkfb2"
5.97361955741755e-99,5.94993037526972,0.671,0.011,1.79208586722527e-95,"8","Frmd5"
6.01289283628705e-99,8.69039510588262,0.655,0.042,1.80386785088612e-95,"8","Vopp1"
7.05779768073435e-99,15.8730208602028,0.619,0.02,2.11733930422031e-95,"8","Cecr2"
7.93915229193734e-99,8.45234748109469,0.698,0.01,2.3817456875812e-95,"8","Zfp385b"
1.41995075287573e-98,7.90879725124515,0.766,0.006,4.25985225862718e-95,"8","Dscaml1"
2.19363434339065e-98,9.44093451341491,0.679,0.052,6.58090303017195e-95,"8","Wdr78"
3.31853998589641e-98,8.65155660805622,0.702,0.076,9.95561995768923e-95,"8","Gm41804"
1.08398426724451e-97,10.3204379736275,0.655,0.069,3.25195280173353e-94,"8","Gm19667"
5.06516010726597e-97,6.20009535432045,0.925,0.334,1.51954803217979e-93,"8","Bbs9"
1.57142269835899e-96,4.24385910502229,0.643,0.034,4.71426809507696e-93,"8","Elovl4"
1.62614491060323e-96,3.25576867752125,0.639,0.022,4.8784347318097e-93,"8","Heg1"
1.90490108889125e-96,7.70374076209252,0.746,0.057,5.71470326667376e-93,"8","Arhgap10"
2.07497771572992e-96,6.78485717407848,0.75,0.059,6.22493314718976e-93,"8","Diaph3"
2.50211302767297e-96,4.63823944469557,0.651,0.045,7.5063390830189e-93,"8","Cdr2"
4.17522199850871e-96,9.03980095688446,0.615,0.042,1.25256659955261e-92,"8","Cers4"
1.51090466419325e-95,4.28341222469825,0.492,0.006,4.53271399257976e-92,"8","Slc8a3"
1.24853814812601e-94,2.99793578544422,0.619,0.059,3.74561444437802e-91,"8","Ntng2"
4.64721415491527e-94,4.03179481802712,0.905,0.293,1.39416424647458e-90,"8","Prkca"
1.23661531712751e-93,3.1514175690767,0.758,0.132,3.70984595138253e-90,"8","Ybx3"
1.69131031364468e-93,19.5316303774571,0.54,0.017,5.07393094093404e-90,"8","Edil3"
1.85908981377321e-92,7.29080398842512,0.635,0.014,5.57726944131964e-89,"8","Rp1l1"
1.94685821990968e-92,17.989912669479,0.687,0.059,5.84057465972903e-89,"8","Bbs5"
1.11483763237339e-91,4.11343718405048,0.591,0.035,3.34451289712016e-88,"8","Grtp1"
1.12931167281368e-91,8.28727305417793,0.778,0.181,3.38793501844103e-88,"8","Spata1"
9.3885503892474e-91,12.156319639903,0.742,0.128,2.81656511677422e-87,"8","Stard7"
1.32619686792423e-90,5.235320432158,0.587,0.021,3.97859060377268e-87,"8","AI847159"
1.54240164766669e-90,9.40386365396536,0.607,0.044,4.62720494300006e-87,"8","Ubap1l"
1.28582973203339e-89,6.7126044078954,0.734,0.145,3.85748919610016e-86,"8","Ndrg3"
2.38502250211107e-89,0.773914103395258,0.718,0.11,7.15506750633322e-86,"8","Hk1"
3.48402366150233e-89,6.68776346821729,0.631,0.09,1.0452070984507e-85,"8","Gpr137c"
4.64078222009974e-88,14.0821954589323,0.865,0.265,1.39223466602992e-84,"8","Kdm4c"
5.08093315890113e-88,10.8317839832392,0.575,0.024,1.52427994767034e-84,"8","Plxna2"
1.08194371232551e-87,4.23622377683083,0.762,0.142,3.24583113697654e-84,"8","Arl3"
1.85731493111516e-87,4.8313102303834,0.687,0.086,5.57194479334548e-84,"8","Hspa4l"
5.19677643983266e-87,5.44025089100149,0.631,0.052,1.5590329319498e-83,"8","Arl6"
3.9040178408654e-86,4.60140133969547,0.671,0.07,1.17120535225962e-82,"8","Mdm1"
4.02238582813198e-86,4.82308375928318,0.563,0.029,1.20671574843959e-82,"8","Fam171b"
5.41526660742179e-86,12.116566684423,0.762,0.157,1.62457998222654e-82,"8","Agtpbp1"
1.25696169118818e-85,7.21451976186215,0.611,0.041,3.77088507356453e-82,"8","Cc2d2a"
2.11017142127865e-85,7.02920507346158,0.544,0.012,6.33051426383594e-82,"8","Adgrb3"
2.18180832674347e-85,5.81464122546706,0.647,0.037,6.5454249802304e-82,"8","Syne1"
2.01919717318957e-84,4.99445662606732,0.651,0.054,6.05759151956872e-81,"8","Pfkp"
2.224501007783e-84,4.71795077941579,0.571,0.042,6.67350302334899e-81,"8","Klf9"
3.51210578885154e-84,6.04827676102803,0.647,0.057,1.05363173665546e-80,"8","Nim1k"
7.74079304399784e-84,1.81708039373423,0.595,0.054,2.32223791319935e-80,"8","Khdrbs3"
1.0041879470522e-83,6.64272627502636,0.56,0.026,3.0125638411566e-80,"8","Enah"
1.21154969288332e-83,5.43752416430003,0.504,0.011,3.63464907864996e-80,"8","Cdh2"
1.24548514593223e-83,10.413219105886,0.627,0.017,3.7364554377967e-80,"8","Trpc1"
1.30285922300137e-83,11.2713868909788,0.599,0.04,3.9085776690041e-80,"8","Rab30"
2.98727929395479e-83,9.77215584631433,0.587,0.036,8.96183788186438e-80,"8","Ttll11"
8.02945122206318e-83,5.20949004943016,0.508,0.033,2.40883536661895e-79,"8","C130071C03Rik"
2.39419840293254e-82,6.10663550693172,0.687,0.057,7.18259520879762e-79,"8","Syne2"
6.74165062237799e-82,20.5791403205011,0.702,0.001,2.0224951867134e-78,"8","4930419G24Rik"
1.10322611756887e-81,1.80452941123819,0.631,0.061,3.30967835270661e-78,"8","Impdh1"
1.95962811034627e-81,3.1725181019502,0.536,0.027,5.87888433103882e-78,"8","A930003A15Rik"
3.09146647760353e-81,7.47141597275604,0.663,0.016,9.2743994328106e-78,"8","Sv2b"
5.08313573722872e-81,7.79969681962754,0.714,0.155,1.52494072116861e-77,"8","Ip6k2"
7.13242528878946e-81,6.56262420962022,0.611,0.085,2.13972758663684e-77,"8","Fam78b"
2.64728272914489e-80,5.99145688625977,0.607,0.064,7.94184818743468e-77,"8","Crb1"
3.95420434342292e-80,3.73019748280711,0.627,0.071,1.18626130302688e-76,"8","Ccdc126"
3.97984636547739e-80,10.4952333040778,0.734,0.198,1.19395390964322e-76,"8","Kdm5b"
1.26775462556273e-79,10.2691689403283,0.698,0,3.80326387668819e-76,"8","4933413L06Rik"
6.52585843787112e-79,10.5149570097438,0.536,0.017,1.95775753136134e-75,"8","Epas1"
8.87179384077385e-79,0.937381569547592,0.552,0.04,2.66153815223216e-75,"8","Prcd"
